Cara,Tipo de cara,Nombre de campaña,Cliente,Operación,Código de contrato (opcional),Monto total,APS Global,CUIC,Articulo,Ejecutivo de Ventas,Descripción (opcional),Periodo,Segmentos,Versión,Ciudad
VR1043,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,LATAS,Veracruz
VR1043,Contraflujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1043,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1043,Contraflujo2,BBVA PORTABILIDAD DE NOMINA 26,BBVA,RENTA,55327,"$2,742",70889,9577,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,300 POR CADA AMIGO ,Veracruz
VR1039,Flujo,NIDAL NESTLE,NIDAL,RENTA,55388,"$1,750",70784,11808,RT-P2-COB-BR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,NIDAL,Veracruz
VR1039,Contraflujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,LATAS,Veracruz
VR1039,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1039,Contraflujo2,DIAMOND FILMS EL DRAMA,DIAMOND FILMS,RENTA,1744,"$3,816",1465,9848,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,EL DRAMA,Veracruz
VR1040,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1040,Contraflujo,CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,55407,$0,70552,8433,CT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1040,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1040,Contraflujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1041,Flujo,BBVA PORTABILIDAD DE NOMINA 26,BBVA,RENTA,55327,"$2,742",70889,9577,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,300 POR CADA AMIGO ,Veracruz
VR1041,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1041,Flujo2,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,POWERADE TAPAS DORADAS,Veracruz
VR1041,Contraflujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1042,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1042,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1042,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1042,Contraflujo2,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,POWERADE TAPAS DORADAS,Veracruz
VR1047,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1047,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1047,Flujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1047,Contraflujo2,NIDAL NESTLE,NIDAL,RENTA,55388,"$1,750",70784,11808,RT-P2-COB-BR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,NIDAL,Veracruz
VR1044,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,POWERADE TAPAS DORADAS,Veracruz
VR1044,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1045,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1045,Contraflujo,FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,55312,"$2,575",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,FONDO ROJO,Veracruz
VR1045,Flujo2,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,LATAS,Veracruz
VR1045,Contraflujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1046,Flujo,DIAMOND FILMS EL DRAMA,DIAMOND FILMS,BONIFICACION,1745,$0,1465,9848,BF-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,EL DRAMA,Veracruz
VR1046,Contraflujo,BBVA PORTABILIDAD DE NOMINA 26,BBVA,RENTA,55327,"$2,742",70889,9577,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,300 POR CADA AMIGO ,Veracruz
VR1046,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1046,Contraflujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1048,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,POWERADE TAPAS DORADAS,Veracruz
VR1048,Contraflujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1048,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1048,Contraflujo2,NIDAL NESTLE,NIDAL,RENTA,55388,"$1,750",70784,11808,RT-P2-COB-BR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,NIDAL,Veracruz
VR1049,Flujo,CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,55407,$0,70552,8433,CT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1049,Contraflujo,BANCO AZTECA VISA,VISA,RENTA,55354,"$4,200",70855,2538,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,VISA BANCO AZTECA,Veracruz
VR1049,Flujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1049,Contraflujo2,DIAMOND FILMS EL DRAMA,DIAMOND FILMS,RENTA,1744,"$3,816",1465,9848,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,EL DRAMA,Veracruz
VR1050,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1050,Contraflujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,LATAS,Veracruz
VR1050,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1050,Contraflujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1051,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1051,Contraflujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1051,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1051,Contraflujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1052,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1052,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1052,Flujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1052,Contraflujo2,NIDAL NESTLE,NIDAL,RENTA,55388,"$1,750",70784,11808,RT-P2-COB-BR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,NIDAL,Veracruz
VR1054,Flujo,NIDAL NESTLE,NIDAL,RENTA,55388,"$1,750",70784,11808,RT-P2-COB-BR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,NIDAL,Veracruz
VR1054,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1054,Flujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1054,Contraflujo2,VIX MUNDIAL,VIX,BONIFICACION,1695,$0,1434,10371,BF-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,TELEVISA COPA MUNDIAL,Veracruz
VR1053,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,LATAS,Veracruz
VR1053,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1053,Flujo2,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,POWERADE TAPAS DORADAS,Veracruz
VR1053,Contraflujo2,NIDAL NESTLE,NIDAL,RENTA,55388,"$1,750",70784,11808,RT-P2-COB-BR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,NIDAL,Veracruz
VR1055,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1055,Contraflujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1056,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1056,Contraflujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1057,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1057,Contraflujo,PROFUTURO SOFOM,PROFUTURO,RENTA,1705,"$2,257",1408,11654,RT-P2-COB-BR,SARA PICHARDO,,Catorcenas 2026,Catorcena #7,PAREJA,Veracruz
VR1057,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1057,Contraflujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1058,Flujo,BANCO AZTECA VISA,VISA,RENTA,55354,"$4,200",70855,2538,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,VISA BANCO AZTECA,Veracruz
VR1058,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1058,Flujo2,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,LATAS,Veracruz
VR1058,Contraflujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1059,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1059,Contraflujo,BANCO AZTECA VISA,VISA,RENTA,55354,"$4,200",70855,2538,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,VISA BANCO AZTECA,Veracruz
VR1059,Flujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1059,Contraflujo2,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,POWERADE TAPAS DORADAS,Veracruz
VR1062,Flujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1062,Contraflujo,FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,55312,"$2,575",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,FONDO ROJO,Veracruz
VR1061,Flujo,KOLORS,KOLORS,RENTA,55333,"$2,457",70500,10727,RT-P2-COB-BR,VICTOR MENDIOLA,,Catorcenas 2026,Catorcena #7,VIAJA A PUEBLA ,Veracruz
VR1061,Contraflujo,KOLORS,KOLORS,RENTA,55333,"$2,457",70500,10727,RT-P2-COB-BR,VICTOR MENDIOLA,,Catorcenas 2026,Catorcena #7, VIAJA A MONTERREY,Veracruz
VR1061,Flujo2,KOLORS,KOLORS,RENTA,55333,"$2,457",70500,10727,RT-P2-COB-BR,VICTOR MENDIOLA,,Catorcenas 2026,Catorcena #7,VIAJA A PUEBLA ,Veracruz
VR1061,Contraflujo2,KOLORS,KOLORS,RENTA,55333,"$2,457",70500,10727,RT-P2-COB-BR,VICTOR MENDIOLA,,Catorcenas 2026,Catorcena #7, VIAJA A MONTERREY,Veracruz
VR1063,Flujo,FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,55312,"$2,575",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,FONDO ROJO,Veracruz
VR1063,Contraflujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1063,Flujo2,DIAMOND FILMS EL DRAMA,DIAMOND FILMS,RENTA,1744,"$3,816",1465,9848,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,EL DRAMA,Veracruz
VR1063,Contraflujo2,BBVA PORTABILIDAD DE NOMINA 26,BBVA,RENTA,55327,"$2,742",70889,9577,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,300 POR CADA AMIGO ,Veracruz
VR1064,Flujo,FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,55312,"$2,575",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,FONDO ROJO,Veracruz
VR1064,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1064,Flujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1064,Contraflujo2,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,LATAS,Veracruz
VR1065,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1065,Contraflujo,CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,55407,$0,70552,8433,CT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1065,Flujo2,BANCO AZTECA VISA,VISA,RENTA,55354,"$4,200",70855,2538,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,VISA BANCO AZTECA,Veracruz
VR1065,Contraflujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1066,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,POWERADE TAPAS DORADAS,Veracruz
VR1066,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1066,Flujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1066,Contraflujo2,VIX MUNDIAL,VIX,RENTA,1694,"$3,742",1434,10371,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,TELEVISA COPA MUNDIAL,Veracruz
VR1067,Flujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1067,Contraflujo,BANCO AZTECA VISA,VISA,RENTA,55354,"$4,200",70855,2538,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,VISA BANCO AZTECA,Veracruz
VR1067,Flujo2,PROFUTURO SOFOM,PROFUTURO,RENTA,1705,"$2,257",1408,11654,RT-P2-COB-BR,SARA PICHARDO,,Catorcenas 2026,Catorcena #7,VIAJERO,Veracruz
VR1067,Contraflujo2,BBVA PORTABILIDAD DE NOMINA 26,BBVA,RENTA,55327,"$2,742",70889,9577,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,300 POR CADA AMIGO ,Veracruz
VR1068,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1068,Contraflujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1068,Flujo2,BANCO AZTECA VISA,VISA,RENTA,55354,"$4,200",70855,2538,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,VISA BANCO AZTECA,Veracruz
VR1068,Contraflujo2,NIDAL NESTLE,NIDAL,RENTA,55388,"$1,750",70784,11808,RT-P2-COB-BR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,NIDAL,Veracruz
VR1069,Flujo,NIDAL NESTLE,NIDAL,RENTA,55388,"$1,750",70784,11808,RT-P2-COB-BR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,NIDAL,Veracruz
VR1069,Contraflujo,PLANTA FIJA SEARS MARZO 2026,SEARS,BONIFICACION,1718,$0,1404,11784,BF-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,Rojo flor,Veracruz
VR1070,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1070,Contraflujo,NIDAL NESTLE,NIDAL,RENTA,55388,"$1,750",70784,11808,RT-P2-COB-BR,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #7,NIDAL,Veracruz
VR1070,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1070,Contraflujo2,PROFUTURO SOFOM,PROFUTURO,RENTA,1705,"$2,257",1408,11654,RT-P2-COB-BR,SARA PICHARDO,,Catorcenas 2026,Catorcena #7,PAREJA,Veracruz
VR1071,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,LATAS,Veracruz
VR1071,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1071,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1071,Contraflujo2,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1072,Flujo,PLANTA FIJA SEARS MARZO 2026,SEARS,BONIFICACION,1718,$0,1404,11784,BF-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,CHICAS DE BLANCO,Veracruz
VR1072,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1072,Flujo2,BBVA PORTABILIDAD DE NOMINA 26,BBVA,RENTA,55327,"$2,742",70889,9577,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,300 POR CADA AMIGO ,Veracruz
VR1072,Contraflujo2,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1709,"$3,500",1269,11734,RT-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,POWERADE TAPAS DORADAS,Veracruz
VR1073,Flujo,E-PURA,EPURA,RENTA,55410,"$2,304",70918,11800,RT-P2-COB-BR,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #7,GENERCO,Veracruz
VR1073,Contraflujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1073,Flujo2,PLANTA FIJA SEARS MARZO 2026,SEARS,BONIFICACION,1718,$0,1404,11784,BF-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,BT ,Veracruz
VR1073,Contraflujo2,BANCO AZTECA VISA,VISA,RENTA,55354,"$4,200",70855,2538,RT-P3-COB-BR,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #7,VISA BANCO AZTECA,Veracruz
VR1074,Flujo,FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,55312,"$2,575",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,FONDO ROJO,Veracruz
VR1074,Contraflujo,PLANTA FIJA SEARS MARZO 2026,SEARS,BONIFICACION,1718,$0,1404,11784,BF-P2-COB-BR,ALDO TAVERA,,Catorcenas 2026,Catorcena #7,BT ,Veracruz
VR1074,Flujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1074,Contraflujo2,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1075,Flujo,CORTESIA,CORTESIA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #7,CORTESIA,Veracruz
VR1075,Contraflujo,FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,55312,"$2,575",70508,1559,RT-P2-COB-BR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #7,FONDO DE COLORES,Veracruz
VR1075,Flujo2,BBVA PORTABILIDAD DE NOMINA 26,BBVA,RENTA,55327,"$2,742",70889,9577,RT-P2-COB-BR,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #7,300 POR CADA AMIGO ,Veracruz
