Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1027,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1028,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1028,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1029,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1029,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1030,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1030,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1031,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1031,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1032,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1032,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1033,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1033,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1034,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1034,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1035,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1035,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1036,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1036,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1037,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1037,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1038,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1038,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1039,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1039,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1040,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1040,Flujo2,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1040,Contraflujo2,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1040,Contraflujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1041,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1041,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1042,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1042,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1045,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1045,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1046,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1046,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1047,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1047,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1048,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1048,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1049,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1049,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1053,Flujo2,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1053,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1053,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1053,Contraflujo2,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1054,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1054,Contraflujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1054,Flujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1054,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1055,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1055,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1056,Flujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1056,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1056,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1056,Contraflujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1057,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1057,Flujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1057,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1057,Contraflujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1058,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1058,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1059,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1059,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1060,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1060,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1062,Contraflujo2,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1062,Flujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1062,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1062,Contraflujo,Culiacán,RENTA,
ELECTROLIT,ELECTROLIT,RENTA,1419,"$2,958",1376,10460,RT-P2-COB-CU,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #5,FRESA-KIWI,,,,CU1063,Flujo,Culiacán,RENTA,
ELECTROLIT,ELECTROLIT,RENTA,1419,"$2,958",1376,10460,RT-P2-COB-CU,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #5,NARANJA MANDARINA,,,,CU1063,Contraflujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1064,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1064,Contraflujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1065,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1065,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1066,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1066,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1067,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1067,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1068,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1068,Flujo,Culiacán,RENTA,
ELECTROLIT,ELECTROLIT,RENTA,1419,"$2,958",1376,10460,RT-P2-COB-CU,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #5,PONCHE DE FRUTAS,,,,CU1069,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1069,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1070,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1070,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1071,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1071,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1071,Flujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1071,Contraflujo2,Culiacán,RENTA,
ELECTROLIT,ELECTROLIT,RENTA,1419,"$2,958",1376,10460,RT-P2-COB-CU,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #5,LIMA-LIMÓN,,,,CU1072,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1072,Contraflujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1072,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1072,Flujo2,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1073,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1073,Flujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1074,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1074,Contraflujo,Culiacán,RENTA,
CONSEJO DE LA COMUNICACION 2026,CONSEJO DE LA COMUNICACIÓN,CORTESIA,54824,$0,70552,8433,CT-P2-COB-AC,VALERIA TOSTADO,,Catorcenas 2026,Catorcena #5,GENERICO,,,,CU1074,Flujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1074,Contraflujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1075,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1075,Contraflujo,Culiacán,RENTA,
ELECTROLIT,ELECTROLIT,RENTA,1419,"$2,958",1376,10460,RT-P2-COB-CU,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #5,FRESA-KIWI,,,,CU1076,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1076,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1076,Flujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1076,Contraflujo2,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1077,Contraflujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1077,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1078,Flujo,Culiacán,RENTA,
COMODIN CULIACAN,COMODIN CULIACAN,CORTESIA,0,$0,#N/A,#N/A,#N/A,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #5,COMODIN CULIACAN,,,,CU1078,Contraflujo,Culiacán,RENTA,
