Campaña,Anunciante,Operación,Código de contrato (Opcional),Precio por cara (Opcional),APS Global,CUIC,Articulo,Vendedor,Descripción (Opcional),Inicio o Periodo,Fin o Segmento,Arte,Código de arte (Opcional),Arte Url (Opcional),Origen del arte (Opcional),Unidad,Cara,Ciudad,Tipo de Distribución,Reproducciones
TAPIPESOS,COCA COLA,RENTA,54266,"$2,450",70576,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #3,TAPIPESOS,,,,MD1318,Contraflujo,Mérida,RENTA,
DIDI / FOOD - INDIGO,DIDI,RENTA,54311,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1319,Flujo,Mérida,RENTA,
DIDI / FOOD - INDIGO,DIDI,RENTA,54311,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1319,Contraflujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1320,Flujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1320,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1321,Flujo,Mérida,RENTA,
PREDIAL,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54373,$0,70632,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL,,,,MD1321,Contraflujo,Mérida,RENTA,
CARNAVAL MERIDA,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54375,$0,70633,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL  MERIDA,,,,MD1322,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1322,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1323,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1323,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1324,Flujo,Mérida,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,MD1324,Contraflujo,Mérida,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,MD1325,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1325,Contraflujo,Mérida,RENTA,
CARNAVAL MERIDA,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54375,$0,70633,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL  MERIDA,,,,MD1326,Flujo,Mérida,RENTA,
TAPIPESOS,COCA COLA,RENTA,54266,"$2,450",70576,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #3,TAPIPESOS,,,,MD1326,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1327,Flujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1327,Contraflujo,Mérida,RENTA,
NIDO,NIDO,RENTA,54297,"$2,500",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,MD1328,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1328,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1329,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1329,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1330,Flujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1330,Contraflujo,Mérida,RENTA,
TAPIPESOS,COCA COLA,RENTA,54266,"$2,450",70576,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #3,TAPIPESOS,,,,MD1331,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1331,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1332,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1332,Contraflujo,Mérida,RENTA,
PREDIAL,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54373,$0,70632,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL,,,,MD1333,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1333,Contraflujo,Mérida,RENTA,
CHEDRAUI,CHEDRAUI,RENTA,1190,"$2,500",1259,11707,RT-P1-COB-MR,EDNA GONZALEZ LABASTIDA,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1334,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1334,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1335,Flujo,Mérida,RENTA,
NIDO,NIDO,RENTA,54297,"$2,500",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,MD1335,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1337,Flujo,Mérida,RENTA,
TAPIPESOS,COCA COLA,RENTA,54266,"$2,450",70576,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #3,TAPIPESOS,,,,MD1337,Contraflujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1338,Flujo,Mérida,RENTA,
PREDIAL,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54373,$0,70632,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL,,,,MD1338,Contraflujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1339,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1339,Contraflujo,Mérida,RENTA,
CARNAVAL MERIDA,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54375,$0,70633,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL  MERIDA,,,,MD1340,Flujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1340,Contraflujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1341,Flujo,Mérida,RENTA,
CHEDRAUI,CHEDRAUI,RENTA,1190,"$2,500",1259,11707,RT-P1-COB-MR,EDNA GONZALEZ LABASTIDA,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1341,Contraflujo,Mérida,RENTA,
NIDO,NIDO,RENTA,54297,"$2,500",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,MD1342,Flujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1342,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1343,Flujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1343,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1400,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1400,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1344,Flujo,Mérida,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,MD1344,Contraflujo,Mérida,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,MD1345,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1345,Contraflujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1346,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1346,Contraflujo,Mérida,RENTA,
CARNAVAL MERIDA,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54375,$0,70633,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL  MERIDA,,,,MD1347,Flujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1347,Contraflujo,Mérida,RENTA,
PREDIAL,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54373,$0,70632,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL,,,,MD1348,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1348,Contraflujo,Mérida,RENTA,
CHEDRAUI,CHEDRAUI,RENTA,1190,"$2,500",1259,11707,RT-P1-COB-MR,EDNA GONZALEZ LABASTIDA,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1349,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1349,Contraflujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1350,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1350,Contraflujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1351,Flujo,Mérida,RENTA,
NIDO,NIDO,RENTA,54297,"$2,500",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,MD1351,Contraflujo,Mérida,RENTA,
DIDI / FOOD - INDIGO,DIDI,RENTA,54311,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1352,Flujo,Mérida,RENTA,
DIDI / FOOD - INDIGO,DIDI,RENTA,54311,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1352,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1353,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1353,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1354,Flujo,Mérida,RENTA,
PREDIAL,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54373,$0,70632,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL,,,,MD1354,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1355,Flujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1355,Contraflujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1356,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1356,Contraflujo,Mérida,RENTA,
CARNAVAL MERIDA,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54375,$0,70633,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL  MERIDA,,,,MD1357,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1357,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1358,Flujo,Mérida,RENTA,
TAPIPESOS,COCA COLA,RENTA,54266,"$2,450",70576,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #3,TAPIPESOS,,,,MD1358,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1359,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1359,Contraflujo,Mérida,RENTA,
DIDI / FOOD - INDIGO,DIDI,RENTA,54311,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1360,Flujo,Mérida,RENTA,
DIDI / FOOD - INDIGO,DIDI,RENTA,54311,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1360,Contraflujo,Mérida,RENTA,
CHEDRAUI,CHEDRAUI,RENTA,1190,"$2,500",1259,11707,RT-P1-COB-MR,EDNA GONZALEZ LABASTIDA,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1361,Flujo,Mérida,RENTA,
NIDO,NIDO,RENTA,54297,"$2,500",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,MD1361,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1362,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1362,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1363,Flujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1363,Contraflujo,Mérida,RENTA,
CARNAVAL MERIDA,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54375,$0,70633,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL  MERIDA,,,,MD1364,Flujo,Mérida,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,MD1364,Contraflujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1365,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1365,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1366,Flujo,Mérida,RENTA,
PREDIAL,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54373,$0,70632,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL,,,,MD1366,Contraflujo,Mérida,RENTA,
DIDI / FOOD - INDIGO,DIDI,RENTA,54311,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1367,Flujo,Mérida,RENTA,
DIDI / FOOD - INDIGO,DIDI,RENTA,54311,"$1,960",70539,11131,RT-P1-COB-MR,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1367,Contraflujo,Mérida,RENTA,
PREDIAL,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54373,$0,70632,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL,,,,MD1368,Flujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1368,Contraflujo,Mérida,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,MD1369,Flujo,Mérida,RENTA,
TAPIPESOS,COCA COLA,RENTA,54266,"$2,450",70576,9858,RT-P1-COB-MR,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #3,TAPIPESOS,,,,MD1369,Contraflujo,Mérida,RENTA,
CARNAVAL MERIDA,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54375,$0,70633,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL  MERIDA,,,,MD1370,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1370,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1371,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1371,Contraflujo,Mérida,RENTA,
NIDO,NIDO,RENTA,54297,"$2,500",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,MD1372,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1372,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1373,Flujo,Mérida,RENTA,
DISEÑO TU CIUDAD,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54376,$0,70634,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,DISEÑA TU CIUDAD,,,,MD1373,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1374,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1374,Contraflujo,Mérida,RENTA,
CARNAVAL MERIDA,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54375,$0,70633,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL  MERIDA,,,,MD1375,Flujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1375,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1376,Flujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1376,Contraflujo,Mérida,RENTA,
CARNAVAL DE VERACRUZ,MUNICIPIO DE VERACRUZ,CORTESIA,54219,$0,70555,9476,CT-P2-COB-BR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,CARNAVAL DE VERACRUZ,,,,MD1377,Flujo,Mérida,RENTA,
CHEDRAUI,CHEDRAUI,RENTA,1190,"$2,500",1259,11707,RT-P1-COB-MR,EDNA GONZALEZ LABASTIDA,,Catorcenas 2026,Catorcena #3,GENERICO,,,,MD1377,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1378,Flujo,Mérida,RENTA,
NIDO,NIDO,RENTA,54297,"$2,500",70530,11074,RT-CL-PRA-MX,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #3,NIDO,,,,MD1378,Contraflujo,Mérida,RENTA,
PREDIAL,"MUNICIPIO DE MERIDA, YUCATÁN",CORTESIA,54373,$0,70632,10278,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,PREDIAL,,,,MD1379,Flujo,Mérida,RENTA,
TORNEO DE TENIS,TORNEO DE TENIS,CORTESIA,54277,$0,70611,10867,CT-P1-COB-MR,KARLA BASURTO,,Catorcenas 2026,Catorcena #3,TORNEO DE TENIS,,,,MD1379,Contraflujo,Mérida,RENTA,
IMU,IMU,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #3,CORTESIA,,,,MD1380,Flujo,Mérida,RENTA,
