Cara,Tipo de cara,Nombre de campaña,Cliente,Operación,Código de contrato (opcional),Monto total,APS Global,CUIC,Articulo,Ejecutivo de Ventas,Descripción (opcional),Periodo,Segmentos,Versión,Ciudad
TOLU184,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU184,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU186,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1587,"$4,180",1269,11734,RT-P1-COB-TL,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,PROMOBOLETOS,Toluca
TOLU186,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU187,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU187,Contraflujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1587,"$4,180",1269,11734,RT-P1-COB-TL,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,PROMOBOLETOS,Toluca
TOLU188,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU188,Contraflujo,CITREX GARIS 06,GARIS,RENTA,1618,"$2,605",1437,10578,RT-P1-COB-TL,HILDA LETICIA LINAS,,Catorcenas 2026,Catorcena #6,CITREX GARIS,Toluca
TOLU189,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU189,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU190,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU190,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU191,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU191,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU192,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU192,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU196,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU196,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU197,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU197,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU198,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1587,"$4,180",1269,11734,RT-P1-COB-TL,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,LATAS,Toluca
TOLU198,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU199,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU199,Contraflujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1587,"$4,180",1269,11734,RT-P1-COB-TL,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,LATAS,Toluca
TOLU200,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU200,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU201,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU201,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU202,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU202,Contraflujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1587,"$4,180",1269,11734,RT-P1-COB-TL,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,PROMOBOLETOS,Toluca
TOLU203,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU203,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU204,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU204,Contraflujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1587,"$4,180",1269,11734,RT-P1-COB-TL,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,LATAS,Toluca
TOLU207,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU207,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU209,Flujo,"FEMSA, IMUNDIALISTA 2026",FEMSA,RENTA,1587,"$4,180",1269,11734,RT-P1-COB-TL,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,PROMOBOLETOS,Toluca
TOLU209,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU210,Flujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
TOLU210,Contraflujo,COMODIN TOLUCA,COMODIN TOLUCA,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Toluca
11001,Flujo,SOL MEZCLAS,HEINEKEN,RENTA,55014,"$2,064",70687,10288,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,CLAMATO,Monterrey
11001,Contraflujo ,NU BANK / FLAGSHIP H3,NUBANK,RENTA,55100,"$2,761",70826,10768,RT-P1-COB-MY,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,¿HORARIO?,Monterrey
11002,Flujo,FARMACIAS SIMILARES Planta fija 2026,FARMACIAS SIMILARES,RENTA,55138,"$3,605",70508,1559,RT-P1-COB-MY,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,FONDO ROJO,Monterrey
11002,Contraflujo ,NIDAL NESTLE,NIDAL,RENTA,55054,"$3,360",70784,11808,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDAL,Monterrey
11005,Flujo,VISITA GLOBAL,HEINEKEN,RENTA,55082,"$2,064",70811,10288,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11005,Contraflujo ,BANCO AZTECA VISA,VISA,BONIFICACION,55181,$0,70855,2538,BF-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,VISA BANORTE 3 TARJETAS,Monterrey
11007,Flujo,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11007,Contraflujo ,REGIO RUTA,MUNICIPIO DE LA CIUDAD DE MONTERREY,CORTESIA,55089,$0,70824,11630,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,REGIO RUTA,Monterrey
11008,Flujo,NIDO,NIDO,RENTA,55055,"$3,339",70530,11074,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDO,Monterrey
11008,Contraflujo ,TENA,TENA,BONIFICACION,1580,$0,1278,11431,BF-P1-COB-MY,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,TENA CHICA,Monterrey
11009,Flujo,SEVENLY,SEVEN ELEVEN,RENTA,1572,"$3,145",1316,5367,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6, CAFÉ SELECT,Monterrey
11009,Contraflujo ,NIDAL NESTLE,NIDAL,RENTA,55054,"$3,360",70784,11808,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDAL,Monterrey
11010,Flujo,JUGADORES ANONIMOS,JUGADORES ANONIMOS,CORTESIA,55159,$0,70845,10867,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,JUGADORES ANONIMOS,Monterrey
11010,Contraflujo ,PLAN AT&T MUNDIAL,AT&T,RENTA,55030,"$4,186",70482,11249,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11011,Flujo,NARCOTICOS ANONIMOS,NARCOTICOS ANONIMOS,CORTESIA,55156,$0,70842,10867,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,NARCOTICOS ANONIMOS,Monterrey
11011,Contraflujo ,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11013,Flujo,SABRITAS MUNDIAL,SABRITAS,RENTA,55031,"$3,515",70541,2312,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,"SABRITAS 38,00 PREMIOS",Monterrey
11013,Contraflujo ,SEVENLY,SEVEN ELEVEN,RENTA,1572,"$3,145",1316,5367,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6, CAFÉ SELECT,Monterrey
11014,Flujo,BANCO AZTECA VISA,VISA,BONIFICACION,55181,$0,70855,2538,BF-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,VISA BANORTE 5 TARJETAS,Monterrey
11014,Contraflujo ,MASTERCARD,MASTERCARD,RENTA,55152,"$3,150",70839,11813,RT-P1-COB-MY,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,MASTERCARD,Monterrey
11015,Flujo,NIDAL NESTLE,NIDAL,RENTA,55054,"$3,360",70784,11808,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDAL,Monterrey
11015,Contraflujo ,SABRITAS MUNDIAL,SABRITAS,RENTA,55031,"$3,515",70541,2312,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,SABRITAS GANADORES,Monterrey
11016,Flujo,PLAN AT&T MUNDIAL,AT&T,RENTA,55030,"$4,186",70482,11249,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11016,Contraflujo ,REGIO RUTA,MUNICIPIO DE LA CIUDAD DE MONTERREY,CORTESIA,55089,$0,70824,11630,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,REGIO RUTA,Monterrey
11017,Flujo,JAC / FRISON T5 / EXTENSIÓN 2,JAC,RENTA,1558,"$3,300",1400,11725,RT-P1-COB-MY,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #6,1 / ACA ANDAMOS AL TIRO,Monterrey
11017,Contraflujo ,NU BANK / FLAGSHIP H3,NUBANK,RENTA,55100,"$2,761",70826,10768,RT-P1-COB-MY,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,¿FILAS?,Monterrey
11018,Flujo,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11018,Contraflujo ,SABA,SABA,RENTA,1581,"$3,825",1300,11432,RT-P1-COB-MY,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,SABA INVISIBLE,Monterrey
11019,Flujo,VOLARIS 20 AÑOS,VOLARIS,RENTA,1585,"$4,664",1387,10787,RT-P1-COB-MY,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11019,Contraflujo ,REGIO RUTA,MUNICIPIO DE LA CIUDAD DE MONTERREY,CORTESIA,55089,$0,70824,11630,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,REGIO RUTA,Monterrey
11021,Flujo,ELECTROLIT,ELECTROLIT,RENTA,1531,"$3,113",1376,10460,RT-P1-COB-MY,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11021,Contraflujo ,PLAN AT&T MUNDIAL,AT&T,RENTA,55030,"$4,186",70482,11249,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11022,Flujo,NARCOTICOS ANONIMOS,NARCOTICOS ANONIMOS,CORTESIA,55156,$0,70842,10867,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,NARCOTICOS ANONIMOS,Monterrey
11022,Contraflujo ,BANCO AZTECA VISA,VISA,BONIFICACION,55181,$0,70855,2538,BF-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,VISA BANORTE 3 TARJETAS,Monterrey
11025,Flujo,PATRICK - CHARLOTTE - MARIO,SEPHORA,RENTA,1595,"$5,571",1337,10890,RT-P1-COB-MY,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,PATRICK - CHARLOTTE - MARIO,Monterrey
11025,Contraflujo ,PATRICK - CHARLOTTE - MARIO,SEPHORA,RENTA,1595,"$5,571",1337,10890,RT-P1-COB-MY,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,PATRICK - CHARLOTTE - MARIO,Monterrey
11026,Flujo,PANTENE,PANTENE,RENTA,55034,"$2,450",70729,11261,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11026,Contraflujo ,PLAN AT&T MUNDIAL,AT&T,RENTA,55030,"$4,186",70482,11249,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11027,Flujo,JUGADORES ANONIMOS,JUGADORES ANONIMOS,CORTESIA,55159,$0,70845,10867,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,JUGADORES ANONIMOS,Monterrey
11027,Contraflujo ,MASTERCARD,MASTERCARD,RENTA,55152,"$3,150",70839,11813,RT-P1-COB-MY,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,MASTERCARD,Monterrey
11028,Flujo,REGIO RUTA,MUNICIPIO DE LA CIUDAD DE MONTERREY,CORTESIA,55089,$0,70824,11630,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,REGIO RUTA,Monterrey
11028,Contraflujo ,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11029,Flujo,SOL MEZCLAS,HEINEKEN,RENTA,55014,"$2,064",70687,10288,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,MANGOYADA,Monterrey
11029,Contraflujo ,DiDi / FOOD - provincia,DIDI,BONIFICACION,55132,$0,70682,11751,BF-P1-COB-MY,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,KV Burger,Monterrey
11030,Flujo,TENA,TENA,BONIFICACION,1580,$0,1278,11431,BF-P1-COB-MY,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,TENA CHICA,Monterrey
11030,Contraflujo ,PANTENE,PANTENE,RENTA,55034,"$2,450",70729,11261,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11031,Flujo,VOLARIS 20 AÑOS,VOLARIS,RENTA,1585,"$4,664",1387,10787,RT-P1-COB-MY,SARA PICHARDO,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11031,Contraflujo ,NIDO,NIDO,RENTA,55055,"$3,339",70530,11074,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDO,Monterrey
11032,Flujo,AGRIFEN,PISALAK,RENTA,1629,"$3,113",1364,10935,RT-P1-COB-MY,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #6,AGRIFEN,Monterrey
11032,Contraflujo ,NIDO,NIDO,RENTA,55055,"$3,339",70530,11074,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDO,Monterrey
11033,Flujo,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11033,Contraflujo ,SOL MEZCLAS,HEINEKEN,RENTA,55014,"$2,064",70687,10288,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,CLAMATO,Monterrey
11035,Flujo,SABRITAS MUNDIAL,SABRITAS,RENTA,55031,"$3,515",70541,2312,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,"SABRITAS 38,00 PREMIOS",Monterrey
11035,Contraflujo ,JAC / FRISON T5 / EXTENSIÓN 2,JAC,RENTA,1558,"$3,300",1400,11725,RT-P1-COB-MY,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #6,1 / ACA ANDAMOS AL TIRO,Monterrey
11036,Flujo,BANCO AZTECA VISA,VISA,BONIFICACION,55181,$0,70855,2538,BF-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,VISA BANORTE 5 TARJETAS,Monterrey
11036,Contraflujo ,MEJOR UFO,ALIMENTOS NISSIN,RENTA,1560,"$4,389",1346,9593,RT-P1-COB-MY,NOEMI MUÑOZ,,Catorcenas 2026,Catorcena #6,FAMILY ,Monterrey
11037,Flujo,NARCOTICOS ANONIMOS,NARCOTICOS ANONIMOS,CORTESIA,55156,$0,70842,10867,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,NARCOTICOS ANONIMOS,Monterrey
11037,Contraflujo ,JUGADORES ANONIMOS,JUGADORES ANONIMOS,CORTESIA,55159,$0,70845,10867,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,JUGADORES ANONIMOS,Monterrey
11038,Flujo,SPRING IN FASHION,SEARS,IN - RENTA (INTERCAMBIO),1519,"$2,426",1404,11784,IN-P1-COB-MY,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,niño camisa azul,Monterrey
11038,Contraflujo ,ELECTROLIT,ELECTROLIT,RENTA,1531,"$3,113",1376,10460,RT-P1-COB-MY,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11039,Flujo,NIDO,NIDO,RENTA,55055,"$3,339",70530,11074,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDO,Monterrey
11039,Contraflujo ,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11040,Flujo,SOL MEZCLAS,HEINEKEN,RENTA,55014,"$2,064",70687,10288,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,CLAMATO,Monterrey
11040,Contraflujo ,REGIO RUTA,MUNICIPIO DE LA CIUDAD DE MONTERREY,CORTESIA,55089,$0,70824,11630,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,REGIO RUTA,Monterrey
11041,Flujo,SOL MEZCLAS,HEINEKEN,RENTA,55014,"$2,064",70687,10288,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,MANGOYADA,Monterrey
11041,Contraflujo ,SEVENLY,SEVEN ELEVEN,RENTA,1572,"$3,145",1316,5367,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,GASOLINA,Monterrey
11042,Flujo,SPRING IN FASHION,SEARS,IN - RENTA (INTERCAMBIO),1519,"$2,426",1404,11784,IN-P1-COB-MY,ALDO TAVERA,,Catorcenas 2026,Catorcena #6,BT ,Monterrey
11042,Contraflujo ,NIDAL NESTLE,NIDAL,RENTA,55054,"$3,360",70784,11808,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDAL,Monterrey
11044,Flujo,NIDAL NESTLE,NIDAL,RENTA,55054,"$3,360",70784,11808,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDAL,Monterrey
11044,Contraflujo ,TIENDAS SIX,HEINEKEN,RENTA,55017,"$2,064",70800,10288,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,TIENDAS SIX,Monterrey
11045,Flujo,ELECTROLIT,ELECTROLIT,RENTA,1531,"$3,113",1376,10460,RT-P1-COB-MY,BEGOÑA BEORLEGUI,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11045,Contraflujo ,PLAN AT&T MUNDIAL,AT&T,RENTA,55030,"$4,186",70482,11249,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11046,Flujo,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11046,Contraflujo ,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11047,Flujo,JAC / FRISON T5 / EXTENSIÓN 2,JAC,RENTA,1558,"$3,300",1400,11725,RT-P1-COB-MY,ALEJANDRO HERRERA,,Catorcenas 2026,Catorcena #6,1 / ACA ANDAMOS AL TIRO,Monterrey
11047,Contraflujo ,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11048,Flujo,MASTERCARD,MASTERCARD,RENTA,55152,"$3,150",70839,11813,RT-P1-COB-MY,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,MASTERCARD,Monterrey
11048,Contraflujo ,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11049,Flujo,NIDAL NESTLE,NIDAL,RENTA,55054,"$3,360",70784,11808,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,NIDAL,Monterrey
11049,Contraflujo ,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11050,Flujo,MASTERCARD,MASTERCARD,RENTA,55152,"$3,150",70839,11813,RT-P1-COB-MY,LEONOR BARRAÑON,,Catorcenas 2026,Catorcena #6,MASTERCARD,Monterrey
11050,Contraflujo ,MERCADO PAGO,MERCADO PAGO,RENTA,55048,"$4,057",70775,10757,RT-P1-COB-MY,FERNANDA MEJIA SANCHEZ,,Catorcenas 2026,Catorcena #6,MERCADO PAGO,Monterrey
11051,Flujo,VISITA GLOBAL,HEINEKEN,RENTA,55082,"$2,064",70811,10288,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11051,Contraflujo ,PANTENE,PANTENE,RENTA,55034,"$2,450",70729,11261,RT-P1-COB-MY,BRISSA GONZÁLEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11052,Flujo,REGIO RUTA,MUNICIPIO DE LA CIUDAD DE MONTERREY,CORTESIA,55089,$0,70824,11630,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,REGIO RUTA,Monterrey
11052,Contraflujo ,JUGADORES ANONIMOS,JUGADORES ANONIMOS,CORTESIA,55159,$0,70845,10867,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,JUGADORES ANONIMOS,Monterrey
11053,Flujo,NARCOTICOS ANONIMOS,NARCOTICOS ANONIMOS,CORTESIA,55156,$0,70842,10867,CT-P1-COB-MY,KARLA BASURTO,,Catorcenas 2026,Catorcena #6,NARCOTICOS ANONIMOS,Monterrey
11053,Contraflujo ,VISITA GLOBAL,HEINEKEN,RENTA,55082,"$2,064",70811,10288,RT-P1-COB-MY,LISSET VALDEZ,,Catorcenas 2026,Catorcena #6,GENERICO,Monterrey
11054,Flujo,COMODIN MONTERREY,COMODIN MONTERREY,CORTESIA,0,$0,0,0,0,ANA MARIA LOPEZ,,Catorcenas 2026,Catorcena #6,CORTESIA,Monterrey
11054,Contraflujo ,NU BANK / FLAGSHIP H3,NUBANK,RENTA,55100,"$2,761",70826,10768,RT-P1-COB-MY,ALDONZA OJEDA POIRÉ,,Catorcenas 2026,Catorcena #6,¿HORARIO?,Monterrey
