,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cod,codigo_unico OK,ubicacion,tipo_de_cara,cara,mueble,latitud,longitud,plaza,estado,municipio ,cp,tradicional_digital,sentido,Isla,Mueb x Isla,Zona Mundialista,entre_calle_1,entre_calle_2,orientacion ,tipo_de_mueble,ancho ,alto,archivos_id,tarifa_piso,tarifa_publica,nivel_socioeconomico,total_espacios,tiempo
30005,30005_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - MARINA NACIONAL ,Contraflujo,B,Parabus,19.4358130,-99.1697060,Ciudad de México,Ciudad de México ,Cuauhtémoc,6500,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30006,30006_Flujo_Ciudad de México ,CIRCUITO INTERIOR - FRANCISCO PIMENTEL,Flujo,A,Parabus,19.4398250,-99.1674590,Ciudad de México,Ciudad de México ,Cuauhtémoc,5470,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30006,30006_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - FRANCISCO PIMENTEL,Contraflujo,B,Parabus,19.4398250,-99.1674590,Ciudad de México,Ciudad de México ,Cuauhtémoc,5470,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30007,30007_Flujo_Ciudad de México ,CIRCUITO INTERIOR - RIVERA DE SAN COSME DER,Flujo,A,Parabus,19.4433850,-99.1656620,Ciudad de México,Ciudad de México ,Cuauhtémoc,5470,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30007,30007_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - RIVERA DE SAN COSME DER,Contraflujo,B,Parabus,19.4433850,-99.1656620,Ciudad de México,Ciudad de México ,Cuauhtémoc,5470,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30008,30008_Flujo_Ciudad de México ,CIRCUITO INTERIOR - RIVERA DE SAN COSME IZQ,Flujo,A,Parabus,19.4433950,-99.1656560,Ciudad de México,Ciudad de México ,Cuauhtémoc,5470,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30008,30008_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - RIVERA DE SAN COSME IZQ,Contraflujo,B,Parabus,19.4433950,-99.1656560,Ciudad de México,Ciudad de México ,Cuauhtémoc,5470,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30009,30009_Flujo_Ciudad de México ,CIRCUITO INTERIOR - JOSÉ ANTONIO ALZATE,Flujo,A,Parabus,19.4481370,-99.1644790,Ciudad de México,Ciudad de México ,Cuauhtémoc,6400,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30009,30009_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - JOSÉ ANTONIO ALZATE,Contraflujo,B,Parabus,19.4481370,-99.1644790,Ciudad de México,Ciudad de México ,Cuauhtémoc,6400,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30010,30010_Flujo_Ciudad de México ,CIRCUITO INTERIOR - MANUEL CARPIO,Flujo,A,Parabus,19.4517760,-99.1640620,Ciudad de México,Ciudad de México ,Cuauhtémoc,6400,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30010,30010_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - MANUEL CARPIO,Contraflujo,B,Parabus,19.4517760,-99.1640620,Ciudad de México,Ciudad de México ,Cuauhtémoc,6400,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30011,30011_Flujo_Ciudad de México ,CIRCUITO INTERIOR - ELIGIO ANCONA,Flujo,A,Parabus,19.4536440,-99.1638630,Ciudad de México,Ciudad de México ,Cuauhtémoc,6400,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30011,30011_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - ELIGIO ANCONA,Contraflujo,B,Parabus,19.4536440,-99.1638630,Ciudad de México,Ciudad de México ,Cuauhtémoc,6400,Tradicional ,S-N,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30012,30012_Flujo_Ciudad de México ,CIRCUITO INTERIOR - FLORES MAGÓN ,Flujo,A,Parabus,19.4555400,-99.1635960,Ciudad de México,Ciudad de México ,Cuauhtémoc,6400,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30012,30012_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - FLORES MAGÓN ,Contraflujo,B,Parabus,19.4555400,-99.1635960,Ciudad de México,Ciudad de México ,Cuauhtémoc,6400,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30013,30013_Flujo_Ciudad de México ,CIRCUITO INTERIOR - EULALIA GUZMÁN DER,Flujo,A,Parabus,19.4595310,-99.1624980,Ciudad de México,Ciudad de México ,Cuauhtémoc,6450,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30013,30013_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - EULALIA GUZMÁN DER,Contraflujo,B,Parabus,19.4595310,-99.1624980,Ciudad de México,Ciudad de México ,Cuauhtémoc,6450,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30014,30014_Flujo_Ciudad de México ,CIRCUITO INTERIOR - EULALIA GUZMÁN IZQ,Flujo,A,Parabus,19.4595490,-99.1624860,Ciudad de México,Ciudad de México ,Cuauhtémoc,6450,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30014,30014_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - EULALIA GUZMÁN IZQ,Contraflujo,B,Parabus,19.4595490,-99.1624860,Ciudad de México,Ciudad de México ,Cuauhtémoc,6450,Tradicional ,S-N,SI,2,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30016,30016_Flujo_Ciudad de México ,CIRCUITO INTERIOR - CIPRES,Flujo,A,Parabus,19.4634070,-99.1550880,Ciudad de México,Ciudad de México ,Cuauhtémoc,6450,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30016,30016_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - CIPRES,Contraflujo,B,Parabus,19.4634070,-99.1550880,Ciudad de México,Ciudad de México ,Cuauhtémoc,6450,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30017,30017_Flujo_Ciudad de México ,CIRCUITO INTERIOR - SÁNDALO,Flujo,A,Parabus,19.4631250,-99.1487060,Ciudad de México,Ciudad de México ,Cuauhtémoc,6430,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30017,30017_Contraflujo_Ciudad de México ,CIRCUITO INTERIOR - SÁNDALO,Contraflujo,B,Parabus,19.4631250,-99.1487060,Ciudad de México,Ciudad de México ,Cuauhtémoc,6430,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30018,30018_Flujo_Ciudad de México ,RÍO CONSULADO - METRO MISTERIOS,Flujo,A,Parabus,19.4632650,-99.1308800,Ciudad de México,Ciudad de México ,Cuauhtémoc,6220,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30018,30018_Contraflujo_Ciudad de México ,RÍO CONSULADO - METRO MISTERIOS,Contraflujo,B,Parabus,19.4632650,-99.1308800,Ciudad de México,Ciudad de México ,Cuauhtémoc,6220,Tradicional ,S-N,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30019,30019_Flujo_Ciudad de México ,RÍO CONSULADO - METRO VALLE GÓMEZ,Flujo,A,Parabus,19.4586700,-99.1195110,Ciudad de México,Ciudad de México ,Venustiano Carranza,15210,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30019,30019_Contraflujo_Ciudad de México ,RÍO CONSULADO - METRO VALLE GÓMEZ,Contraflujo,B,Parabus,19.4586700,-99.1195110,Ciudad de México,Ciudad de México ,Venustiano Carranza,15210,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30020,30020_Flujo_Ciudad de México ,RÍO CONSULADO - CONGRESO DE LA UNIÓN ,Flujo,A,Parabus,19.4556670,-99.1146210,Ciudad de México,Ciudad de México ,Venustiano Carranza,15210,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30020,30020_Contraflujo_Ciudad de México ,RÍO CONSULADO - CONGRESO DE LA UNIÓN ,Contraflujo,B,Parabus,19.4556670,-99.1146210,Ciudad de México,Ciudad de México ,Venustiano Carranza,15210,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30021,30021_Flujo_Ciudad de México ,RÍO CONSULADO - METRO EDUARDO MOLINO,Flujo,A,Parabus,19.4512020,-99.1051990,Ciudad de México,Ciudad de México ,Venustiano Carranza,15300,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30021,30021_Contraflujo_Ciudad de México ,RÍO CONSULADO - METRO EDUARDO MOLINO,Contraflujo,B,Parabus,19.4512020,-99.1051990,Ciudad de México,Ciudad de México ,Venustiano Carranza,15300,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30023,30023_Flujo_Ciudad de México ,RÍO CONSULADO - METRO ARAGÓN ,Flujo,A,Parabus,19.4510010,-99.0964620,Ciudad de México,Ciudad de México ,Venustiano Carranza,15410,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30023,30023_Contraflujo_Ciudad de México ,RÍO CONSULADO - METRO ARAGÓN ,Contraflujo,B,Parabus,19.4510010,-99.0964620,Ciudad de México,Ciudad de México ,Venustiano Carranza,15410,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30024,30024_Flujo_Ciudad de México ,RÍO CONSULADO - JERICO,Flujo,A,Parabus,19.4512670,-99.0936290,Ciudad de México,Ciudad de México ,Venustiano Carranza,15430,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30024,30024_Contraflujo_Ciudad de México ,RÍO CONSULADO - JERICO,Contraflujo,B,Parabus,19.4512670,-99.0936290,Ciudad de México,Ciudad de México ,Venustiano Carranza,15430,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30025,30025_Flujo_Ciudad de México ,RÍO CONSULADO - NORTE 180,Flujo,A,Parabus,19.4425590,-99.0858580,Ciudad de México,Ciudad de México ,Venustiano Carranza,15510,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30025,30025_Contraflujo_Ciudad de México ,RÍO CONSULADO - NORTE 180,Contraflujo,B,Parabus,19.4425590,-99.0858580,Ciudad de México,Ciudad de México ,Venustiano Carranza,15510,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30026,30026_Flujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - NORTE 25,Flujo,A,Parabus,19.4302110,-99.0907870,Ciudad de México,Ciudad de México ,Venustiano Carranza,15530,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30026,30026_Contraflujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - NORTE 25,Contraflujo,B,Parabus,19.4302110,-99.0907870,Ciudad de México,Ciudad de México ,Venustiano Carranza,15530,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30027,30027_Contraflujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - NORTE 17,Contraflujo,B,Parabus,19.4278940,-99.0920970,Ciudad de México,Ciudad de México ,Venustiano Carranza,15530,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30028,30028_Flujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - NORTE 13,Flujo,A,Parabus,19.4258850,-99.0931980,Ciudad de México,Ciudad de México ,Venustiano Carranza,15530,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30028,30028_Contraflujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - NORTE 13,Contraflujo,B,Parabus,19.4258850,-99.0931980,Ciudad de México,Ciudad de México ,Venustiano Carranza,15530,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30029,30029_Flujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - NORTE 3,Flujo,A,Parabus,19.4236370,-99.0943940,Ciudad de México,Ciudad de México ,Venustiano Carranza,15500,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30029,30029_Contraflujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - NORTE 3,Contraflujo,B,Parabus,19.4236370,-99.0943940,Ciudad de México,Ciudad de México ,Venustiano Carranza,15500,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30030,30030_Flujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - IMSS CLÍNICA 14,Flujo,A,Parabus,19.4229410,-99.0947750,Ciudad de México,Ciudad de México ,Venustiano Carranza,15500,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30030,30030_Contraflujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - IMSS CLÍNICA 14,Contraflujo,B,Parabus,19.4229410,-99.0947750,Ciudad de México,Ciudad de México ,Venustiano Carranza,15500,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30031,30031_Flujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - IGNACIO ZARAGOZA,Flujo,A,Parabus,19.4216780,-99.0954830,Ciudad de México,Ciudad de México ,Venustiano Carranza,15500,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30031,30031_Contraflujo_Ciudad de México ,BOULEVARD PUERTO AÉREO - IGNACIO ZARAGOZA,Contraflujo,B,Parabus,19.4216780,-99.0954830,Ciudad de México,Ciudad de México ,Venustiano Carranza,15500,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30032,30032_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - AÑIL,Contraflujo,B,Parabus,19.4029960,-99.0983580,Ciudad de México,Ciudad de México ,Iztacalco,8400,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30035,30035_Flujo_Ciudad de México ,RÍO CHURUBUSCO - PLUTARCO ELÍAS CALLES,Flujo,A,Parabus,19.3965050,-99.0992670,Ciudad de México,Ciudad de México ,Iztacalco,8400,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30035,30035_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - PLUTARCO ELÍAS CALLES,Contraflujo,B,Parabus,19.3965050,-99.0992670,Ciudad de México,Ciudad de México ,Iztacalco,8400,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30036,30036_Flujo_Ciudad de México ,RÍO CHURUBUSCO - TEZONTLE DER,Flujo,A,Parabus,19.3859420,-99.1007460,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,N-S,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30036,30036_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - TEZONTLE DER,Contraflujo,B,Parabus,19.3859420,-99.1007460,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,N-S,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30037,30037_Flujo_Ciudad de México ,RÍO CHURUBUSCO - TEZONTLE IZQ,Flujo,A,Parabus,19.3859260,-99.1007490,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,N-S,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30037,30037_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - TEZONTLE IZQ,Contraflujo,B,Parabus,19.3859260,-99.1007490,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,N-S,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
46405,46405_Flujo_Ciudad de México ,AV CANAL DE TEZONTLE MAGUEY,Flujo,A,Parabus,19.3864560,-99.1039583,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
46406,46406_Flujo_Ciudad de México ,AV CANAL DE TEZONTLE RIO CHURUBUSCO,Flujo,A,Parabus,19.3857829,-99.1010309,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30038,30038_Flujo_Ciudad de México ,RÍO CHURUBUSCO - CANAL DE APATLACO,Flujo,A,Parabus,19.3803410,-99.1015410,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30038,30038_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - CANAL DE APATLACO,Contraflujo,B,Parabus,19.3803410,-99.1015410,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
46408,46408_Flujo_Ciudad de México ,AV CANAL DE APATLACO CHINAMPAS,Flujo,A,Parabus,19.3804126,-99.1030610,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
46409,46409_Flujo_Ciudad de México ,AV CANAL DE APATLACO RAIZ DE AGUA,Flujo,A,Parabus,19.3807524,-99.1055329,Ciudad de México,Ciudad de México ,Iztacalco,8900,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30039,30039_Flujo_Ciudad de México ,RÍO CHURUBUSCO - SANTA  MA. LA PURÍSIMA DER,Flujo,A,Parabus,19.3783120,-99.1018300,Ciudad de México,Ciudad de México ,Iztapalapa,9429,Tradicional ,N-S,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30039,30039_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - SANTA  MA. LA PURÍSIMA DER,Contraflujo,B,Parabus,19.3783120,-99.1018300,Ciudad de México,Ciudad de México ,Iztapalapa,9429,Tradicional ,N-S,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30040,30040_Flujo_Ciudad de México ,RÍO CHURUBUSCO - SANTA MA. LA PURÍSIMA IZQ,Flujo,A,Parabus,19.3782950,-99.1018330,Ciudad de México,Ciudad de México ,Iztapalapa,9429,Tradicional ,N-S,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30040,30040_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - SANTA MA. LA PURÍSIMA IZQ,Contraflujo,B,Parabus,19.3782950,-99.1018330,Ciudad de México,Ciudad de México ,Iztapalapa,9429,Tradicional ,N-S,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30041,30041_Flujo_Ciudad de México ,RÍO CHURUBUSCO - MERCADO ACULCO,Flujo,A,Parabus,19.3744810,-99.1023670,Ciudad de México,Ciudad de México ,Iztapalapa,9420,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30041,30041_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - MERCADO ACULCO,Contraflujo,B,Parabus,19.3744810,-99.1023670,Ciudad de México,Ciudad de México ,Iztapalapa,9420,Tradicional ,N-S,NO,NA,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30042,30042_Flujo_Ciudad de México ,RÍO CHURUBUSCO - LA VIGA,Flujo,A,Parabus,19.3695610,-99.1222530,Ciudad de México,Ciudad de México ,Iztapalapa,9400,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30042,30042_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - LA VIGA,Contraflujo,B,Parabus,19.3695610,-99.1222530,Ciudad de México,Ciudad de México ,Iztapalapa,9400,Tradicional ,N-S,NO,NA,SI,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30043,30043_Flujo_Ciudad de México ,RÍO CHURUBUSCO - ANDRÉS MOLINA ENRIQUEZ DER,Flujo,A,Parabus,19.3616140,-99.1297250,Ciudad de México,Ciudad de México ,Iztapalapa,9479,Tradicional ,O-P,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30043,30043_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - ANDRÉS MOLINA ENRIQUEZ DER,Contraflujo,B,Parabus,19.3616140,-99.1297250,Ciudad de México,Ciudad de México ,Iztapalapa,9479,Tradicional ,O-P,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30044,30044_Flujo_Ciudad de México ,RÍO CHURUBUSCO - ANDRÉS MOLINA ENRIQUEZ IZQ,Flujo,A,Parabus,19.3616030,-99.1297320,Ciudad de México,Ciudad de México ,Iztapalapa,9479,Tradicional ,O-P,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30044,30044_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - ANDRÉS MOLINA ENRIQUEZ IZQ,Contraflujo,B,Parabus,19.3616030,-99.1297320,Ciudad de México,Ciudad de México ,Iztapalapa,9479,Tradicional ,O-P,SI,2,NO,,,,Parabus,1.21,1.77,,,,CD,1,24 hrs
30045,30045_Flujo_Ciudad de México ,RÍO CHURUBUSCO - AGUSTÍN GUTIERREZ,Flujo,A,Parabus,19.3583460,-99.1610730,Ciudad de México,Ciudad de México ,Benito Juárez,3340,Tradicional ,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30045,30045_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - AGUSTÍN GUTIERREZ,Contraflujo,B,Parabus,19.3583460,-99.1610730,Ciudad de México,Ciudad de México ,Benito Juárez,3340,Tradicional ,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30046,30046_Flujo_Ciudad de México ,RÍO CHURUBUSCO - MÉXICO COYOACÁN,Flujo,A,Parabus,19.3584930,-99.1634290,Ciudad de México,Ciudad de México ,Benito Juárez,3340,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30046,30046_Contraflujo_Ciudad de México ,RÍO CHURUBUSCO - MÉXICO COYOACÁN,Contraflujo,B,Parabus,19.3584930,-99.1634290,Ciudad de México,Ciudad de México ,Benito Juárez,3340,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30047,30047_Flujo_Ciudad de México ,RÍO MIXCOAC - MORAS,Flujo,A,Parabus,19.3641460,-99.1765530,Ciudad de México,Ciudad de México ,Benito Juárez,3240,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30047,30047_Contraflujo_Ciudad de México ,RÍO MIXCOAC - MORAS,Contraflujo,B,Parabus,19.3641460,-99.1765530,Ciudad de México,Ciudad de México ,Benito Juárez,3240,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30048,30048_Flujo_Ciudad de México ,RÍO MIXCOAC - INSURGENTES,Flujo,A,Parabus,19.3677780,-99.1806330,Ciudad de México,Ciudad de México ,Benito Juárez,3230,Tradicional ,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30048,30048_Contraflujo_Ciudad de México ,RÍO MIXCOAC - INSURGENTES,Contraflujo,B,Parabus,19.3677780,-99.1806330,Ciudad de México,Ciudad de México ,Benito Juárez,3230,Tradicional ,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30049,30049_Flujo_Ciudad de México ,RÍO MIXCOAC - GALICIA,Flujo,A,Parabus,19.3698310,-99.1834790,Ciudad de México,Ciudad de México ,Benito Juárez,3920,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30049,30049_Contraflujo_Ciudad de México ,RÍO MIXCOAC - GALICIA,Contraflujo,B,Parabus,19.3698310,-99.1834790,Ciudad de México,Ciudad de México ,Benito Juárez,3920,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30050,30050_Flujo_Ciudad de México ,RÍO MIXCOAC - COLEGIO SIMÓN BOLIVAR,Flujo,A,Parabus,19.3715630,-99.1861080,Ciudad de México,Ciudad de México ,Benito Juárez,3920,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30050,30050_Contraflujo_Ciudad de México ,RÍO MIXCOAC - COLEGIO SIMÓN BOLIVAR,Contraflujo,B,Parabus,19.3715630,-99.1861080,Ciudad de México,Ciudad de México ,Benito Juárez,3920,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30051,30051_Flujo_Ciudad de México ,RÍO MIXCOAC - REVOLUCIÓN,Flujo,A,Parabus,19.3726330,-99.1876140,Ciudad de México,Ciudad de México ,Benito Juárez,3910,Tradicional ,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30051,30051_Contraflujo_Ciudad de México ,RÍO MIXCOAC - REVOLUCIÓN,Contraflujo,B,Parabus,19.3726330,-99.1876140,Ciudad de México,Ciudad de México ,Benito Juárez,3910,Tradicional ,O-P,NO,NA,SI,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30052,30052_Flujo_Ciudad de México ,RÍO MIXCOAC - SAGREDO,Flujo,A,Parabus,19.3717930,-99.1870550,Ciudad de México,Ciudad de México ,Benito Juárez,3900,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30052,30052_Contraflujo_Ciudad de México ,RÍO MIXCOAC - SAGREDO,Contraflujo,B,Parabus,19.3717930,-99.1870550,Ciudad de México,Ciudad de México ,Benito Juárez,3900,Tradicional ,O-P,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
30053,30053_Flujo_Ciudad de México ,RÍO MIXCOAC - DEL ANGEL,Flujo,A,Parabus,19.3695600,-99.1836020,Ciudad de México,Ciudad de México ,Benito Juárez,3900,Tradicional ,P-O,NO,NA,NO,,,,Parabus,1.21,1.77,,,,ABC+,1,24 hrs
